,tweet_content,harassment,IndirectH,PhysicalH,SexualH
1218,Just because you re a slut doesn t mean you gotta turn every girl you touch into one to ,1,0,0,1
1219, Gotta bitches living subtly stunt their insta stories x89 t co pkvEM0JjjP ,1,0,0,1
1220,RT SAMANTHANTONIA I hate when my guy friends tell me to bring my girlfriends bitch u are my girlfriends,1,0,0,1
1221, Bigusacokis AvalancheTwitch ava s trip in la as a whole is legendary as fuck,0,0,0,0
1222,Like and RT for more vids webcam cashslut bbc feet slut amateurporn camgirl i like to fuck gangbang rt dick ,1,0,0,1
1223, This nastiest skank bitch trust fugly slut ,1,0,0,1
1224,somebody tried slut shamed because shorts said kaya hindi n x89 t co E8vF8aQShz ,1,0,0,1
1225,DM for nudes RT AND LIKE FOR NUDES young daddy cumtribute teen virgin nude spanking choking schoolgirl ,1,0,0,1
1226,girlfriend sassy thang wants gonna girl ,0,0,0,0
1227, hawkchild bread wasn x89 t toasted Tesco style panini bread tomatoes chopped x89 t co wxB2JNrjzU ,0,0,0,0
1228, ArchanaMH LazyEverything What she is not been abused 1 2 as much as he reallllllyyyyyy Okay I get that I m talk ,0,0,0,0
1229,RT rock imronak Ur journey from Akshara in YRKKH to Hina Khan in KKK8 amp BB11 to Komolika in KZK2 is commendable U make the akshara an ic ,0,0,0,0
1230, momoslovelie lybbfib Vanya from zgirls can sing rap dance and slut drop ,1,0,0,1
1231,WCGR ON AIR NOW Daryl Hall amp John Oates Alone Too Long ,0,0,0,0
1232,I m not an tedious guy You hve to be bitch first instead of filthy slut ,1,0,0,1
1233,RT Drebae I d rather see both parents separately on scheduled occasions than be in a dysfunctional household where everybody fighting amp ,0,0,0,0
1234,ava hasnt answered in like 30 mins guys im so fucking worried she s my best fucking friend i need her,0,0,0,0
1235, RWitherspoon RWitherspoon could we please have a pic of your mum at your age amp at Ava s age please ,0,0,0,0
1236,Eyeing up the Top 10 jaxjones amp yearsandyears rise eight places to Number 11 with Play on this week s Official S ,0,0,0,0
1237,RT anafrancoo quit cappin we both know u a bitch ,1,0,0,1
1238, lemme y x89 all sumn nthat sassy t co WngaxrezVA ,0,0,0,0
1239,My little brother just called this girl on a movie a slut this dude is TEN I HATE HIM,1,0,0,1
1240, RevEricAtcheson matters broadly because shame someone credible ac x89 ,0,0,0,0
1241,RT asap mase10 ooouuuu fuck put your clothes on you dirty slut before I eat you alive creamy ass bitch ,1,0,0,1
1242,RT xlonns just want someone who will put me on their shoulders for illenium amp fall in love w me at a festival,0,0,0,0
1243,alicia angel ava devine britney stevens indian girl fucking jailbait jerk me off lesbian xxx milf anal nice fuck nu ,1,0,0,1
1244,RT JbKnockout my fuck it i ll get paid again attitude is too toxic,0,0,0,0
1245, amp again I have tried but honestly I m done trying Have been for awhile I can t fake the funk w you b tches,1,0,0,1
1246,RT BellaBunnyia I m a slut egirl Overwatch XboxOne,1,0,0,1
1247,Hot naked girls AbbyShiness Believe me when I m saying I m a true expert of causing pleasure to people I am glad ,1,0,0,1
1248,Ava Grace Messiah Aubrey Renee Isaiah amp Issac if it s twin boys ,0,0,0,0
1249, SLUT You whore DIRTY Go fuck yourself Ridiculous rotten Naughty bitch It s the rotten demon You bitch SUE ME ,1,0,0,1
1250,Doing me fuck a slut Bitch mad tell that bitch beat me up ,1,0,0,1
1251, don t sassy dude shit confident stand myself that s return ,0,0,0,0
1252,Remenicing on last summer when I was soaked in a champagne pool partying with the slut whisperer good times good times,1,0,0,1
1253,The history we want to deny amp the history that continues Eric Gardner Sandra Bland Trayvon Martin etc ,0,0,0,0
1254, fancylanterns WraythTheMad added makeup he x89 s sassy ready bitch t co NWWkI7Ih8u ,1,0,0,1
1255, DommeAilith Please break me Goddess Ailith Break me Peg me Bind and gag me I ll be a good little SLUT ,1,0,0,1
1256, gracedduddu Kwonhyuk guard x8d bromance steal every ,0,0,0,0
1257,RT COSMICCHLO fuck everyone who s mean to emma chamberlain she is such a positive influence to young girls and a reminder that it s okay ,0,0,0,0
1258,RT 965xqueen j amp m ma a3arfkum 3adl bas you re kind ava amp header ,0,0,0,0
1259, t co zO28pO0AE0 n nsex rocco siffredi playboy strip glamour group strapon cu x89 t co hpSTPFc5Tg ,0,0,0,0
1260, ava shaunking How many white men went free to duplicate their crimes again bc of prejudice amp a corrupt Judicial S ,0,0,0,0
1261,BIG TIT ASIAN OFFICE SLUT CAUGHT MASTURBATING IN HEELS amp STOCKING ,1,0,0,1
1262, camera inside vagina training dragonball naked leggings facial cumshot spiderman porn x89 t co Co1KMeoVzK ,1,0,0,1
1263, Tough Cameron Shouldn x89 t broken rules moron it x89 s sassy brother bbuk ,0,0,0,0
1264,Minister for Housing MurphyEoghan with students Lauren Barnes Ava Doyle Roan O Neill Glen Power amp Kian Cluske ,0,0,0,0
1265, jusmas27 WWWVillainess i x89 m gonna defend referencing this whatever that x89 s x89 t co BWdHEEadNP ,0,0,0,0
1266, ArcadeNoise I m always a slut for vampires,1,0,0,1
1267,RT MrAndyNgo Jazmine Barnes family said she was killed by a racist white male National media celebrities amp politicians launched a crus ,0,0,0,0
1268,RT Jenacampbellxxx ken wot a dont need some boyf thats gony treat me like shit i can be a fooking slut without worrying about a bf giv ,1,0,0,1
1269,Mandy bangs plumbers angles n t co H81ED76esW Searchanalporn danish cumshot x89 t co NW4CkAu1s6 ,1,0,0,1
1270, x89 He x89 s bitch bitch slut x89 x9d melissa ,1,0,0,1
1271, Aesthetic Footjobs Lizzy footjob n t co owte6s5Ezo cumshot masterbating feet ,1,0,0,1
1272, ThisCharmingB0y Spidey Slut Catholicism mainstream religion makes values ,1,0,0,1
1273,wanna dress slut dress slut That x89 s x89 x9d x95 x8f ,1,0,0,1
1274, extreme gangbang interracial swingers party party japanese sites women squirting je x89 t co B8RCX1lyui ,0,0,0,0
1275,CH 31 back on our bullshit angst amp softness the darhk trial comes to a close sara amp ava continue to be softe ,0,0,0,0
1276, Make Up Vice amp Jason Derulo feat Ava Max wavwax,0,0,0,0
1277,RT uhohitsaroh All my girl friends are so beautiful smart and powerful it really blows my mind,0,0,0,0
1278, xander dre Slut shaming Nikki their haters evils yesterday s promo women s history WW x89 ,1,0,0,1
1279,i m definitely being punished for somethings I did in my past life,0,0,0,0
1280, Brad Glasgow cruelties gamergate intersects other groups movements male supre x89 t co C96sVnXV95 ,0,0,0,0
1281,Excuse my language but Son of mother flying fucking bitch flying fucking cunt bag shit hole whoring mother of swee ,1,0,0,1
1282, VampzSelcaDay and after then you already know who is my bias here a selca about me anyway im abs a band slut ,0,0,0,0
1283,dadshot liked one of my fucking ava clips im geekin,1,0,0,1
1284, raimingfrost Trying diff coloring style Murag fenk amp n nSorry t co DsUCANOb0p ,0,0,0,0
1285, OfConquering But she does like his other form but whatever he feels like and plowing her then he can probably en ,0,0,0,0
1286,getting pizza asked looked familiar sai x89 t co 3WKqnexHDD ,0,0,0,0
1287, dildo rough first movie boobs horny pussy pokemon hentai unexpected cu x89 t co pIZSpCq1ho ,1,0,0,1
1288,Dm for STRAIGHT cockrate I m so high rn and bored af I ll also send pics of girls too horny ass sellingnudes ,1,0,0,1
1289,Wonderful smell in the kitchen Peeked in My personal sissy is preparing steak Probably not the only meat she s t ,0,0,0,0
1290,RT MingGao26 Campaign finance felonies are public corruption and a US national security threat ,0,0,0,0
1291, TerriDelCampo books roger ava eveewing KenidraRWoods blackenterprise FredTJoseph Ze Cool Coconut My son ha ,0,0,0,0
1292,I see a pair of pajamas at target knowing ava has too many damn clothes amp won t even fit into them for long and be ,0,0,0,0
1293, KalinaCasas Or be the boujee bitch u are and get some from Whole Foods I m a slut for it too,1,0,0,1
1294,prayed sassy little amp perfect Brooke x89 x95 x8f t co 4TjmmAACR6 ,0,0,0,0
1295,RT Elizaporn If are you daiting RT for fuck amp DM for Blowjob Retweet amp like to see more Dating sex Contact ,0,0,0,0
1296,fuk bitches gimme a fat slut that cooks and does dishes ,1,0,0,1
1297, And i x89 d think mother yesterday called x89 slut x89 x9d roughly today x89 t co QnpqeOHXAQ ,1,0,0,1
1298,RT br luedizer Cars babysitting Ava amp Jayden carsonlueders carsonlueders luedizers luedizerfamily ,0,0,0,0
1299, breasts primary school pornsexteen positions naked pussy shots t co txoeSxuObt ,1,0,0,1
1300, memowmiranda Y x89 all funniest seeing squirrels fight campus really after other ,0,0,0,0
1301, classy bitch thick sassy orders bitch rappy much x89 t co vjNmO3VWcJ ,1,0,0,1
1302,basically doesn x89 t wanna really quoted tried clown x89 slut sham x89 t co Rs3VKR8qGn ,1,0,0,1
1303, native american older women x men first dance beads slut x89 t co hl1KoKRjyD ,1,0,0,1
1304, x89 JD x89 s revenge x89 x9d synchs perfect made sliced chopped psych hiphop x89 t co D06RuXyGsu ,0,0,0,0
1305,people have already forgotten Miley s nudes on 2013 when ya ll called her a bitch and slut just bc she does whate ,1,0,0,1
1306,RT StMarysDerryTD MASSIVE congratulations ava canney HIGHLY Commended Chemical Physical amp Mathematica Category BTYSTE this evening ,0,0,0,0
1307,photo grid girl slut free xxx trailers best body nude demi lovato cartoon porn girls naked in the water porn teen s ,1,0,0,1
1308,RT ItsFoodPorn Cookie amp Cream Cheesecake Bars ,0,0,0,0
1309, Idc you x89 re bitch Slut whore those general areas ,1,0,0,1
1310,73 one of my fav accounts tweets on top ava amp header ,0,0,0,0
1311,RT chloeegan Funny how lads can get with as many girls as they want whenever they want and when girls get with literally one person ther ,0,0,0,0
1312,RT Trapicul i was in starbucks amp a girl was on the phone amp she said don t be my peace be at peace with yourself so you won t disturb m ,0,0,0,0
1313,I doubt that Ava will be brought back any time soon to torture Tripp amp Claire So Theo should be recast or bring o ,0,0,0,0
1314, AmoNickk walmart x89 PUT x89 almost back ,0,0,0,0
1315,this bitch fucking TRYing me tryna slut shame me when i m GRIEVEing the whole ass loss of a family member on some h ,1,0,0,1
1316, ninja celebrity nudes underworld black deepthroat cumshot indian gypsy lesbian l x89 t co 2oXmVbTCNr ,1,0,0,1
1317, Sassy Soda don t try yourself aren t t co j3GmXbJSMK ,0,0,0,0
1318,RT MELTlNQ i am a white mans whore amp a slut for girls,1,0,0,1
1319, unwanted facials asian videos schoolgirl having cuckold interracial hentai greek exotic porn x89 t co 3OAOAX3GGt ,1,0,0,1
1320, ava Spotify Ticketmaster RCALabelGroupUK Mob rule or rule of Law Chose one Trial my media amp social media is r ,0,0,0,0
1321, British pussy cumshot indian stars uncircumcised hours agoRakel Liekki x89 t co AADybXmc24 ,1,0,0,1
1322,Hey bitch Hey slut Best friend conversation sotrue girls ,1,0,0,1
1323,I have a feeling whenever Ava has puppies that Tayler amp I are gonna wanna keep every single one ,0,0,0,0
1324,RT IslaAlder My DMs are dry amp my pussy is wet who wants to see horny hornyteen wet porn teenporn jailbait fuckme slut snap ,1,0,0,1
1325,RT JustJared Reese Witherspoon posed for her Vogue cover story with her mom Betty amp daughter Ava ,0,0,0,0
1326, EmilySuess Let s add slut shaming Melania to this She s horrible in about 600 ways we shouldn t have to fixate on her modeling past ,1,0,1,0
1327, you filters people pretty bella looks sassy bitch tho x89 t co yyx4wrVjFF ,1,0,0,1
1328,Then loud on the phone like Chubbs amp Ava ain t sleep He want the whole house up w his ass ,1,0,0,1
1329,Lol i used to have a channel called gamer panda now its Ava stamps ,0,0,0,0
1330,Bitches ain t shit they have a down ass nigga but cheat on him multiple times amp when that hoe gets caught she ki ,1,0,0,1
1331,street Shakin niggas walls ain t gott x89 t co 2nw3nDVnbE ,0,0,0,0
1332,pics topnonnudeteenmodel xxxxdirty dvd anal ramming free yugioh porn starring dark magician girl videos babes porn ,1,0,0,1
1333, how could janis regina good gasp SLUT ,0,0,0,0
1334,RT irrelevantabel okay whos texting me amp ava saying we got sum STDs ,0,0,0,0
1335,Wish I was a hot girl so I could get paid to slut around and drink bang energy drinks ,1,0,0,1
1336,RT needygws this girl is the nastiest skank bitch ive ever met DO NOT TRUST HER she is a fugly slut ,1,0,0,1
1337, CNN people about Michael Avenatti n1 Michael Avenatti ,0,0,0,0
1338, BUT WAITTTTTT SHAME WOMEN PAYED SEX bitch cancelled PERIODT t co gmlRlJn3Zn ,1,0,0,1
1339, NintendoFanJay those capture mechanics pokedex sassy trying to x89 t co WhDzndU3Y9 ,0,0,0,0
1340, cam fucked ass n t co CZmcK1OZ5Y choked fucked assamxxx tamil fa x89 t co 9wFe5HuhDe ,1,0,0,1
1341,Ya know what FashionNova probably needs to dip into children s clothes cuz you bitches still got Jr amp Ava in 2 Ch ,1,0,0,1
1342,The terror amp injustice Our black brethren are assured a place in heaven despite their human flaws but a question r ,0,0,0,0
1343, AlldayJerome JOJOuslove Well apparently I m the slut lmao I always thoght I was a Good girl heavy sigh imagine away ,0,0,0,0
1344,anybody tweeting people getting heads chopped shit blocking period ,0,0,0,0
1345, lycra sluts videos movies twink twinks chick female download dadtwink x89 t co FrC43J8M8K ,0,0,0,0
1346,NA Girls highlights 4 x 50 yard dash state champions Anna Rozzi Trinity Tapper Ava Nassar amp Olivia Gotobed ,0,0,0,0
1347, BriannaWu Yup I ve been in a state of semi panic since both NYT amp WaPo stories published and I had to reach out t ,0,0,0,0
1348,RT claudiarea11 me when I tap ava on the back amp she throws a right hook up at me when I was just gonna ask her if she was gonna eat the r ,0,0,0,0
1349, avaomalleyy l0vetest ava your taste is fuckingshit ,1,0,0,1
1350, dennisetwt isn t slut x89 n nshe s nctzen ,1,0,0,1
1351,i ve become such a slut for diet coke,1,0,0,1
1352,RT domdom lynn weird to me that the girls who put out on the first date get slut shamed so hard but is the same girls y all be hitting u ,1,0,0,1
1353, HarunoMiyabi if it were a boy that would be a fuckboi So a fuckgirl a slut ,1,0,0,1
1354,Slut shaming pisses me off I just angrily asked why some millionaire getting a blow job is news amp the response of ,1,0,0,1
1355, USAsalat sassy bitch monk n No t co 9sabbNzYf4 ,1,0,0,1
1356,hello girls what s the dumbest thing your parents have slut shamed you for my sister stuck out her tongue in a se ,1,0,0,1
1357,imagine being shamer how sad like cannot imagine giving someone do x89 t co mC9fY6c3DL ,0,0,0,0
1358, why people called slut she s active sexual talk called cool active it ,1,0,0,1
1359,amature ava lauren bulma hentai juggalette porn old lesbian porn old porn self fucking teen cum under table fucked ,0,0,0,0
1360, jerikaxteam10 alissa never wants people slut shame others didn x89 t follow insta account page x89 ,1,0,0,1
1361,AVA Agri Food amp Veterinary Authority of Singapor Woman fined for breeding cats without a pet farm licence ,0,0,0,0
1362, wife facial naked lesbians bisexual threesome sluts longest cumshot young throats x89 t co NDHMA79XkT ,1,0,0,1
