"Tw_id","Tweet","Label"
"553560398365212672","okiee time for me to leave paris now RT @FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/gyJvnVW6pt","commenting"
"525060901137702913","@cnnbrk RIP Bro","commenting"
"553507133464248320","@BBCBreaking yes!!!!","support"
"553475360936165376","MT @NBCNews: BREAKING: Shots fired, hostages taken in hunt for #CharlieHebdo attackers http://t.co/d0cazVuoUi http://t.co/CSOn5iCQiV #news8","commenting"
"524967855105007616","@cdnmickeyfan @CBCAlerts all I am trying to point out is that #sensationalism has never been very useful to anyone. #Canada #terror","commenting"
"544278027891646464","@KEEMSTARx holy shit","commenting"
"500371968831787009","@AngryBlackLady Ferguson Missouri, obvs.","commenting"
"500386459468439552","“@ComplexMag: In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/Fy1j83TURB” WTF BRUH","commenting"
"544330583363837953","@Shoq Typical @RT_com BS","support"
"544372144298131456","@fredwillie460 @majanahi @princekhattab And what agenda would that be.  Certainly not Pro-Israel. Lol.","commenting"
"552806943392145408","@cnnbrk Islamic terror. Empowered by media that makes excuses for it. Can't blame the Jews 4 this CNN. THIS is Islam","commenting"
"525030166687670272","@CP24 I think that soldiers should be armed and wear protective vests when they are on guard any where.","commenting"
"552795993553764354","@Independent 
Should we blame the provocative or the provoked ??","commenting"
"553165727231139840","@SkyNews find them. catch them. hang them publicly. send the message out zero tolerance will be shown. they don't deserve any humanity....","commenting"
"500348806480035841","@CNNVideo wheres the money if he robbed the place looks like a soda in that persons hand😴😴😴😴","support"
"544310719965970432","@RT_com nah it's 5000 or maybe 500. Or Whatever sounds more alarming","denying"
"500290872479449089","@BobbyHundreds22 well who is #Ferguson","commenting"
"544477669216505857","@SkyNews #munich72","commenting"
"500297892511633408","@gig_42 @zellieimani doesn't justify him getting shot several times.","commenting"
"498453364045529088","@MichaelSkolnik @AC_BOwen #Cleveland @CivilRights #2UNARMEDBLACKS
#MURDERED 11-29-12~The Case Was Being Covered Up~Mayor Was On Cops Sides!!","commenting"
"553591897458237440","@HuffingtonPost Chance lost to bring them to big trial and exposure to the world. A pitty they were not caught alive! Now they are martirs!","commenting"
"525072756191547393","@CathyCollver @cnnbrk because they can't read and write English","commenting"
"553535829017370625","#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/4yt6nafpIg #Vincennes http://t.co/Vnyhqye2ps","support"
"553559389102026752","@talziv @Channel2News","commenting"
"500286058664579072","Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR","support"
"553555098157060097","@FoxNews @AFP  Radicalism must NOT be tolerated. Deport or Shoot, before they shoot you. NO Trials Or Justice,  for they do NOT know it.","commenting"
"544365478224101377","Srry the whole holding the hostages &amp; threatening to kill them made me think it's extreme @ImKamakase my bad. Jk ur dumb!","denying"
"544402353659838464","@BBCBreaking everyone still has time to Tweet!","commenting"
"544386758662565888","@TroyBramston @srod009 @channeltennews &amp; really an #ISIL flag? Surely when packing his shot gun, that would be the first item he'd pack!","denying"
"544517684797267969","@9NewsSyd YES","commenting"
"500363869081337856","@ZerlinaMaxwell smdh. This is ridiculous.","denying"
"544385064100843520","@carolinemarcus @JewelNature @nswpolice So relieved some have escaped/been released.  The experience will haunt them though. Brave police.","commenting"
"525025279803424768","The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of #HamOnt #ottawashooting http://t.co/MxLMptnlWw","support"
"544272498238304256","@newscomauHQ","commenting"
"544302536803745792","@PzFeed @APH_Switzerland whats going on","commenting"
"552795888134144001","@guardian disgusting","commenting"
"500320131239518209","@Tom_sveb @spants @rui_xu @flavius217 That's two different arguments.","commenting"
"544465317229907968","@smh impressed with ur news coverage today! nu found respect for your reporters. glad 2 see u didn't follow the daily telegraph #sydneysiege","commenting"
"553550518531141632","@FoxNews Cowards!!!","denying"
"552792023078825984","@cnni oh my gosh","support"
"524948893633871872","@CBCAlerts @jbenton a safe bet?","commenting"
"544349633334374400","@BigBadBeardBoy @RT_com They have also evacuated Sydney state library but I have no idea why #Sydneysiege","questioning"
"553552734935601152","@Twigolet @RT_com 2/2 impossible demand to ""justify"" a massacre when it's refused.","commenting"
"553590917773656065","@SkyNews Good","commenting"
"576813964375523328","@ConorMWalsh 😂😂😂 @Scofield_Fx","commenting"
"500365432902393859","@ZerlinaMaxwell so quit talking about a robbery, stick to the subject","commenting"
"524977773958684673","@thejpiga Didn't I say ""FLAKE OFF""","commenting"
"553551446164402176","“@Reuters: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” Mondo Cane!","support"
"544271964890611712","@KristyMayr7 @theleadernews not ISIS flags","denying"
"552789345628069888","@nanoSpawn Socialists, Antisemites, anti zionists - usual suspects","commenting"
"500394517733068801","@SLEEZAVELLI @andybankertv @FOX2now I def did not say that. And even if it was #mikesmith I certainly don't think he deserved to die for it.","commenting"
"500319011955949569","@jlpauk @Tom_sveb @rui_xu @flavius217 What they did today was also a good way to taint the jury pool.","questioning"
"524925215235911680","#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/gPg9nujRvk http://t.co/H0Hw24j5ma","support"
"529693591132983297","@tristananthonyJ we should be at this concert","commenting"
"524972933652185089","@mythos_man @CBCAlerts @CBCNews @JustinTrudeau that's cause Canada only focused on humanitarian aid and not military","commenting"
"500289557624287234","@mashable red hat?","questioning"
"500395926595596288","@lilfer1234 @andybankertv @FOX2now you seem to be the only one and that is a testament to your character miss.","support"
"500395032718110721","@LisaBloom I want to believe its total incompetence.  But its was all on purpose to change public opinion.  My guess is it will continue","commenting"
"544329935943237632","Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.","support"
"525061909968478208","@cnnbrk RIP","support"
"553165585115516928","@SkyNews It appears Thelma &amp; Louise have rocket launchers, numpties! #JeSuisCharlie","commenting"
"544351136518385664","@lucethoughts @774melbourne does it mean the hostage crisis is over ?","questioning"
"500295853186510848","RT @NBCNews: Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/A5qR5fhObD http://t.co/9ahlnCIrRM","commenting"
"552807298192510977","“@USATODAY: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/m7vX571QiQ (AP) Islam as usual.","support"
"544310642996301825","@Simbad_Reb why don't you get off Twitter and protect the next pre-school that will get hit by your infinite number of crazed gunmen","commenting"
"552836509074591748","@RT_com so aljazeera report on rocket launcher then edit link","commenting"
"544349254706155520","@Uber_Sydney @Mr_Odin Yeah, I got that. Thank you for your great service.","commenting"
"553615750175686656","@tomfranks9 @SkyNews All in the name of religion again. So fucking pointless.","commenting"
"544510576148238336","If you work with this twat, kick him in the balls for me. Kthxbai. “@ranjeetverma: @staronline #Sydneysiege selfies
http://t.co/r2KMH2GP4K”","commenting"
"524934820124975106","@dmatthewmillar @gregobr Might be a good idea to not tweet about police movement/location?","commenting"
"524960305466466304","@raymondillo @BBCBreaking One shooter is dead. Shot by the Sargent at Arms.","commenting"
"524966987169292288","@RT_com SOURCE????","questioning"
"500286154944827392","To not telegraph their court case “@zellieimani: If there is surveillance of a robbery why release stills and not video itself? #Ferguson”","denying"
"544290393693904896","@Independent all reports say 13","denying"
"552811106046324736","@Colvinius @MartinRJay  What I mean is that they know Muslims take no jokes when it's related to their religion, book or prophet. Why do it?","commenting"
"500389858243006464","@LisaBloom @ZerlinaMaxwell For that reason precisely, media should refrain from connecting the two. Stay with the shooting story.","commenting"
"544284069518147584","@skynews get on with stop messing about","commenting"
"553587398169591809","@KayBurley Good News at last Evil Pigs !!!!","commenting"
"500328120709570561","@PrisonPlanet @LeeCF80 
How about this http://t.co/cdEHPUe10G","commenting"
"544409231110443008","@1drngju @Perseus009 @RT_com @AnonymTipster if you're part of the establishment then you're part of the problem. 
#CUNT","commenting"
"500296225678045184","@NBCNews Easy to know if this is Brown by looking at what he was wearing when he was killed.  Has there been a positive ID for this?","questioning"
"529542544573865985","@PrinceMuseum @3RDEYEGIRL I only wish. The Commodore Ballroom is calling Prince's name with Vancouver, he'll be back around… hopefully!","commenting"
"500397204730048512","@LisaBloom did of release the report filed by Wilson?","questioning"
"525009978047078400","@JillKrop @SeanOsmar @graciestyle That photo was taken before the attack.","commenting"
"544518918912495616","@AusNewsNetwork 😖","commenting"
"500399226489434112","@tomman191 @andybankertv @FOX2now Then what are you arguing?","commenting"
"544288801926156289","“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/RVD9j6f5lT http://t.co/sBv6UrNZki”","support"
"500404371608571905","damn surveillance video @jelani9 We give up a name, we drag his thru the mud. @LOLGOP","commenting"
"524976688275673088","@CBCAlerts I had a feeling that was going to happen,  would of been a big risk for all fans.  Safety first!","commenting"
"552792212056993792","@cnni","support"
"524985076250341376","“@cnnbrk: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/JnICuXj3qO” 🙏 #scary","support"
"552793901866971136","Oh my God !!! RT @AFPphoto  #CharlieHebdo - 11 dead including 2 police in Paris shooting. http://t.co/tzgCctKshB","commenting"
"544281086705299457","@mscott thanks","commenting"
"500288349924782080","Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson","commenting"
"552821795628531715","“@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/EXDVWYiyrL” 

well..","commenting"
"553587160088338432","“@AFP: #BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault” Thank God","support"
"500385005873680386","@Jurutha I hear ya, but u said the swishers were behind the counter and they were, no biggie","commenting"
"544279824890871809","@SkyNewsAust @liztilley84 it's a Sunni flag. ISIS are Sunni. So are Al Qaida. Black=Sunni. Green=Shia.","support"
"500288027705741313","This proves what? RT@mashable Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/osYABuPvd7","commenting"
"544392579932880897","Terrorised “@AJEnglish: 5 hostages escaped besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/asg5PyCZPZ http://t.co/BKy6mg7T7F","commenting"
